Date;Open;High;Low;Close;VWD;VWS;VWM;ADJ;Candle;Volume
01/09/2022 09:11:44.564;111300.00;111400.00;111240.00;111400.00;111086.48;112941.42;111086.48;111179.00;12;60302
01/09/2022 09:11:30.788;111200.00;111300.00;111200.00;111300.00;111057.62;112943.44;111057.62;111179.00;11;36886
01/09/2022 09:09:31.838;111100.00;111200.00;111085.00;111200.00;111041.96;112944.73;111041.96;111179.00;10;80184
01/09/2022 09:04:56.106;111000.00;111100.00;110825.00;111100.00;111018.93;112947.70;111018.93;111179.00;9;159110
01/09/2022 09:03:22.273;111000.00;111060.00;110900.00;110900.00;111083.07;112954.36;111083.07;111179.00;8;57853
01/09/2022 09:01:27.790;111100.00;111300.00;111000.00;111000.00;111122.84;112956.75;111122.84;111179.00;7;80496
01/09/2022 09:00:40.915;111100.00;111200.00;110950.00;111200.00;111109.21;112959.80;111109.21;111179.00;6;59839
01/09/2022 09:00:39.046;111100.00;111115.00;111000.00;111000.00;111148.82;112962.12;111148.82;111179.00;5;6079
01/09/2022 09:00:36.458;111200.00;111210.00;111100.00;111100.00;111194.47;112962.36;111194.47;111179.00;4;6535
01/09/2022 09:00:35.361;111300.00;111300.00;111200.00;111200.00;111243.88;112962.61;111243.88;111179.00;3;6291
01/09/2022 09:00:35.361;111400.00;111400.00;111300.00;111300.00;111333.33;112962.84;111333.33;111179.00;2;0
01/09/2022 09:00:35.361;111500.00;111500.00;111400.00;111400.00;111433.33;112962.84;111433.33;111179.00;1;0
31/08/2022 17:53:41.088;111600.00;111765.00;111500.00;111500.00;112130.00;112962.84;111991.85;111928.00;117;16927
31/08/2022 17:45:26.436;111600.00;111700.00;111490.00;111700.00;112130.41;112963.28;111991.87;111928.00;116;66829
31/08/2022 17:40:58.852;111500.00;111600.00;111480.00;111600.00;112132.48;112965.21;111991.95;111928.00;115;55155
31/08/2022 17:26:30.738;111400.00;111500.00;111305.00;111500.00;112134.27;112966.84;111992.02;111928.00;114;179731
31/08/2022 17:19:32.803;111300.00;111400.00;111280.00;111400.00;112141.85;112972.76;111992.33;111928.00;113;70258
31/08/2022 16:59:22.712;111200.00;111300.00;111030.00;111300.00;112145.13;112975.20;111992.47;111928.00;112;321259
31/08/2022 16:56:16.410;111200.00;111270.00;111100.00;111100.00;112163.36;112987.45;111993.24;111928.00;111;83957
31/08/2022 16:51:08.057;111300.00;111400.00;111200.00;111200.00;112168.19;112990.66;111993.44;111928.00;110;156901
31/08/2022 16:50:09.150;111400.00;111405.00;111300.00;111300.00;112176.33;112996.33;111993.76;111928.00;109;45954
31/08/2022 16:49:10.906;111500.00;111515.00;111400.00;111400.00;112178.55;112997.93;111993.84;111928.00;108;43078
31/08/2022 16:47:09.113;111600.00;111735.00;111500.00;111500.00;112180.38;112999.33;111993.91;111928.00;107;101960
31/08/2022 16:44:05.634;111600.00;111700.00;111585.00;111700.00;112183.83;113002.35;111994.02;111928.00;106;95459
31/08/2022 16:43:31.148;111500.00;111600.00;111495.00;111600.00;112186.94;113005.12;111994.12;111928.00;105;29447
31/08/2022 16:39:50.154;111400.00;111500.00;111270.00;111500.00;112188.06;113006.04;111994.16;111928.00;104;124701
31/08/2022 16:36:26.794;111300.00;111400.00;111245.00;111400.00;112194.11;113010.36;111994.38;111928.00;103;70821
31/08/2022 16:23:54.073;111200.00;111300.00;111020.00;111300.00;112197.91;113012.95;111994.52;111928.00;102;397097
31/08/2022 16:22:45.816;111200.00;111210.00;111100.00;111100.00;112223.60;113028.87;111995.49;111928.00;101;68898
31/08/2022 16:21:38.064;111300.00;111300.00;111200.00;111200.00;112228.24;113031.68;111995.66;111928.00;100;74437
31/08/2022 16:20:24.072;111400.00;111405.00;111300.00;111300.00;112232.82;113034.56;111995.82;111928.00;99;61858
31/08/2022 16:18:50.331;111500.00;111525.00;111400.00;111400.00;112236.25;113036.82;111995.93;111928.00;98;82325
31/08/2022 16:13:20.275;111600.00;111760.00;111500.00;111500.00;112240.32;113039.65;111996.06;111928.00;97;184473
31/08/2022 16:02:57.936;111700.00;111875.00;111600.00;111600.00;112247.54;113045.34;111996.26;111928.00;96;332843
31/08/2022 15:53:20.298;111700.00;111800.00;111630.00;111800.00;112258.49;113054.86;111996.50;111928.00;95;231806
31/08/2022 15:51:29.911;111600.00;111700.00;111600.00;111700.00;112266.86;113061.74;111996.69;111928.00;94;58962
31/08/2022 15:37:36.488;111500.00;111600.00;111350.00;111600.00;112269.35;113063.60;111996.75;111928.00;93;426241
31/08/2022 15:36:38.617;111500.00;111510.00;111400.00;111400.00;112292.70;113078.76;111997.40;111928.00;92;73948
31/08/2022 15:35:51.908;111600.00;111615.00;111500.00;111500.00;112296.97;113081.45;111997.52;111928.00;91;42779
31/08/2022 15:33:50.154;111700.00;111745.00;111600.00;111600.00;112299.16;113082.91;111997.58;111928.00;90;91902
31/08/2022 15:33:06.353;111800.00;111800.00;111700.00;111700.00;112303.15;113085.82;111997.66;111928.00;89;63402
31/08/2022 15:32:58.239;111900.00;111900.00;111800.00;111800.00;112305.61;113087.72;111997.71;111928.00;88;29626
31/08/2022 15:30:03.912;112000.00;112015.00;111900.00;111900.00;112306.56;113088.55;111997.72;111928.00;87;112742
31/08/2022 15:29:16.443;112100.00;112125.00;112000.00;112000.00;112309.35;113091.44;111997.73;111928.00;86;37323
31/08/2022 15:13:38.600;112200.00;112375.00;112100.00;112100.00;112310.02;113092.31;111997.73;111928.00;85;338097
31/08/2022 14:38:56.889;112200.00;112300.00;112020.00;112300.00;112312.39;113099.09;111997.51;111928.00;84;811389
31/08/2022 14:28:11.680;112200.00;112305.00;112100.00;112100.00;112322.10;113116.85;111997.12;111928.00;83;233698
31/08/2022 14:23:10.782;112200.00;112300.00;112025.00;112300.00;112323.96;113121.74;111996.97;111928.00;82;152169
31/08/2022 14:21:18.717;112200.00;112220.00;112100.00;112100.00;112326.70;113125.40;111996.92;111928.00;81;49115
31/08/2022 14:07:52.942;112300.00;112455.00;112200.00;112200.00;112327.34;113126.51;111996.90;111928.00;80;262312
31/08/2022 13:55:22.590;112300.00;112400.00;112105.00;112400.00;112326.96;113131.35;111996.63;111928.00;79;362707
31/08/2022 13:42:16.360;112300.00;112460.00;112200.00;112200.00;112330.01;113139.17;111996.38;111928.00;78;284150
31/08/2022 13:38:10.746;112400.00;112450.00;112300.00;112300.00;112329.88;113144.66;111996.09;111928.00;77;81851
31/08/2022 13:32:26.108;112500.00;112630.00;112400.00;112400.00;112329.62;113146.20;111996.00;111928.00;76;150508
31/08/2022 13:23:23.929;112500.00;112600.00;112310.00;112600.00;112327.02;113148.46;111995.76;111928.00;75;242663
31/08/2022 13:16:30.078;112500.00;112665.00;112400.00;112400.00;112324.48;113152.62;111995.44;111928.00;74;145500
31/08/2022 13:11:02.296;112500.00;112600.00;112390.00;112600.00;112321.92;113154.88;111995.22;111928.00;73;94813
31/08/2022 12:48:11.411;112500.00;112670.00;112400.00;112400.00;112320.47;113156.43;111995.08;111928.00;72;424189
31/08/2022 12:43:36.700;112600.00;112725.00;112500.00;112500.00;112311.78;113162.96;111994.40;111928.00;71;120428
31/08/2022 12:38:27.375;112600.00;112700.00;112500.00;112700.00;112308.17;113164.58;111994.17;111928.00;70;127743
31/08/2022 12:36:57.899;112500.00;112600.00;112480.00;112600.00;112304.58;113166.40;111993.94;111928.00;69;53441
31/08/2022 12:28:56.298;112400.00;112500.00;112225.00;112500.00;112303.29;113167.22;111993.86;111928.00;68;296034
31/08/2022 12:27:46.641;112400.00;112415.00;112300.00;112300.00;112302.42;113173.42;111993.56;111928.00;67;39666
31/08/2022 12:21:14.744;112500.00;112665.00;112400.00;112400.00;112302.15;113174.22;111993.51;111928.00;66;171383
31/08/2022 12:14:14.449;112500.00;112600.00;112325.00;112600.00;112297.67;113176.91;111993.23;111928.00;65;229080
31/08/2022 12:09:56.258;112400.00;112500.00;112320.00;112500.00;112293.38;113181.00;111992.90;111928.00;64;166671
31/08/2022 12:08:11.454;112300.00;112400.00;112150.00;112400.00;112291.22;113184.26;111992.69;111928.00;63;77224
31/08/2022 12:01:48.243;112300.00;112400.00;112200.00;112200.00;112291.50;113186.09;111992.63;111928.00;62;229220
31/08/2022 11:59:47.562;112400.00;112430.00;112300.00;112300.00;112291.32;113191.31;111992.42;111928.00;61;86199
31/08/2022 11:55:37.656;112500.00;112655.00;112400.00;112400.00;112290.55;113193.13;111992.32;111928.00;60;176233
31/08/2022 11:52:32.866;112600.00;112665.00;112500.00;112500.00;112285.70;113196.16;111992.04;111928.00;59;119657
31/08/2022 11:49:58.171;112700.00;112865.00;112600.00;112600.00;112281.42;113198.04;111991.82;111928.00;58;135085
31/08/2022 11:43:43.440;112800.00;112935.00;112700.00;112700.00;112274.08;113199.67;111991.52;111928.00;57;297350
31/08/2022 11:42:41.783;112800.00;112900.00;112770.00;112900.00;112252.91;113202.42;111990.76;111928.00;56;62811
31/08/2022 11:41:42.912;112700.00;112800.00;112660.00;112800.00;112248.38;113203.04;111990.60;111928.00;55;60739
31/08/2022 11:40:24.584;112600.00;112700.00;112590.00;112700.00;112244.69;113203.80;111990.47;111928.00;54;94257
31/08/2022 11:25:25.846;112500.00;112600.00;112305.00;112600.00;112239.77;113205.16;111990.28;111928.00;53;652531
31/08/2022 11:23:06.968;112500.00;112565.00;112400.00;112400.00;112222.30;113218.70;111989.41;111928.00;52;98238
31/08/2022 11:19:48.896;112600.00;112735.00;112500.00;112500.00;112218.59;113220.62;111989.26;111928.00;51;158128
31/08/2022 11:18:23.525;112600.00;112700.00;112525.00;112700.00;112208.89;113223.09;111988.95;111928.00;50;86022
31/08/2022 11:17:49.430;112500.00;112600.00;112500.00;112600.00;112203.73;113224.50;111988.79;111928.00;49;39777
31/08/2022 11:15:28.658;112400.00;112500.00;112270.00;112500.00;112201.74;113225.23;111988.72;111928.00;48;120154
31/08/2022 11:11:55.562;112400.00;112595.00;112300.00;112300.00;112198.75;113228.03;111988.58;111928.00;47;221047
31/08/2022 11:11:20.596;112400.00;112500.00;112360.00;112500.00;112188.74;113232.49;111988.25;111928.00;46;39704
31/08/2022 11:09:48.132;112300.00;112400.00;112175.00;112400.00;112187.25;113233.36;111988.20;111928.00;45;85448
31/08/2022 11:04:41.534;112300.00;112440.00;112200.00;112200.00;112185.99;113235.60;111988.12;111928.00;44;253188
31/08/2022 11:03:25.361;112400.00;112520.00;112300.00;112300.00;112180.51;113242.02;111987.87;111928.00;43;75021
31/08/2022 11:00:30.486;112400.00;112500.00;112230.00;112500.00;112177.90;113243.79;111987.78;111928.00;42;194534
31/08/2022 10:59:28.491;112400.00;112440.00;112300.00;112300.00;112171.30;113248.50;111987.55;111928.00;41;89557
31/08/2022 10:59:06.401;112500.00;112515.00;112400.00;112400.00;112168.13;113250.69;111987.45;111928.00;40;47557
31/08/2022 10:58:52.700;112600.00;112620.00;112500.00;112500.00;112165.60;113251.73;111987.38;111928.00;39;27363
31/08/2022 10:51:31.702;112700.00;112900.00;112600.00;112600.00;112163.65;113252.25;111987.33;111928.00;38;384493
31/08/2022 10:47:59.274;112700.00;112800.00;112600.00;112800.00;112118.86;113257.44;111986.41;111928.00;37;233333
31/08/2022 10:47:21.251;112600.00;112700.00;112565.00;112700.00;112091.54;113261.10;111985.90;111928.00;36;69150
31/08/2022 10:45:08.077;112500.00;112600.00;112360.00;112600.00;112084.01;113262.34;111985.77;111928.00;35;181121
31/08/2022 10:44:51.506;112400.00;112500.00;112400.00;112500.00;112068.72;113266.37;111985.49;111928.00;34;31814
31/08/2022 10:42:24.229;112300.00;112400.00;112130.00;112400.00;112066.12;113267.11;111985.45;111928.00;33;139289
31/08/2022 10:41:00.575;112300.00;112415.00;112200.00;112200.00;112060.39;113271.17;111985.33;111928.00;32;89941
31/08/2022 10:40:39.911;112300.00;112400.00;112290.00;112400.00;112055.38;113273.66;111985.24;111928.00;31;50114
31/08/2022 10:40:27.293;112200.00;112300.00;112195.00;112300.00;112052.12;113275.01;111985.19;111928.00;30;30598
31/08/2022 10:39:25.696;112100.00;112200.00;112035.00;112200.00;112050.79;113275.92;111985.17;111928.00;29;83950
31/08/2022 10:37:09.535;112000.00;112100.00;111965.00;112100.00;112049.09;113278.69;111985.13;111928.00;28;127355
31/08/2022 10:35:58.632;111900.00;112000.00;111850.00;112000.00;112049.92;113283.35;111985.11;111928.00;27;104874
31/08/2022 10:31:59.014;111800.00;111900.00;111665.00;111900.00;112052.74;113287.47;111985.13;111928.00;26;265942
31/08/2022 10:30:20.924;111700.00;111800.00;111635.00;111800.00;112071.54;113299.27;111985.29;111928.00;25;115929
31/08/2022 10:26:54.661;111600.00;111700.00;111460.00;111700.00;112083.10;113304.74;111985.39;111928.00;24;193264
31/08/2022 10:22:16.369;111600.00;111770.00;111500.00;111500.00;112110.30;113314.61;111985.63;111928.00;23;197175
31/08/2022 10:18:35.276;111600.00;111700.00;111430.00;111700.00;112138.32;113324.51;111985.84;111928.00;22;222374
31/08/2022 10:18:22.967;111600.00;111630.00;111500.00;111500.00;112180.92;113336.43;111986.14;111928.00;21;42669
31/08/2022 10:18:07.264;111700.00;111740.00;111600.00;111600.00;112189.43;113338.71;111986.19;111928.00;20;42209
31/08/2022 10:15:27.595;111800.00;111895.00;111700.00;111700.00;112196.58;113340.82;111986.23;111928.00;19;186510
31/08/2022 10:12:29.917;111900.00;111970.00;111800.00;111800.00;112223.29;113349.60;111986.34;111928.00;18;183887
31/08/2022 10:11:19.785;112000.00;112025.00;111900.00;111900.00;112246.37;113357.79;111986.40;111928.00;17;102890
31/08/2022 10:10:00.055;112100.00;112215.00;112000.00;112000.00;112257.41;113362.15;111986.40;111928.00;16;109645
31/08/2022 10:06:54.677;112200.00;112345.00;112100.00;112100.00;112264.27;113366.39;111986.36;111928.00;15;153834
31/08/2022 10:02:41.059;112200.00;112300.00;112040.00;112300.00;112267.03;113371.81;111986.25;111928.00;14;219420
31/08/2022 10:02:17.322;112200.00;112200.00;112100.00;112100.00;112277.98;113380.05;111986.13;111928.00;13;53062
31/08/2022 10:00:02.543;112300.00;112450.00;112200.00;112200.00;112281.31;113382.08;111986.11;111928.00;12;148191
31/08/2022 09:52:00.950;112300.00;112400.00;112210.00;112400.00;112276.41;113386.89;111985.95;111928.00;11;252235
31/08/2022 09:40:51.232;112200.00;112300.00;112025.00;112300.00;112273.63;113395.57;111985.71;111928.00;10;331160
31/08/2022 09:31:17.621;112200.00;112280.00;112100.00;112100.00;112307.01;113408.77;111985.55;111928.00;9;305498
31/08/2022 09:23:04.461;112300.00;112460.00;112200.00;112200.00;112347.68;113420.87;111985.37;111928.00;8;270768
31/08/2022 09:05:00.164;112400.00;112565.00;112300.00;112300.00;112356.64;113430.51;111985.09;111928.00;7;468684
31/08/2022 09:03:49.648;112400.00;112500.00;112365.00;112500.00;112251.66;113446.24;111984.47;111928.00;6;60136
31/08/2022 09:01:54.391;112300.00;112400.00;112245.00;112400.00;112192.98;113448.26;111984.39;111928.00;5;79746
31/08/2022 09:01:21.541;112200.00;112300.00;112165.00;112300.00;112092.49;113451.23;111984.31;111928.00;4;35304
31/08/2022 09:01:13.569;112100.00;112200.00;112085.00;112200.00;112020.80;113452.65;111984.28;111928.00;3;14165
31/08/2022 09:00:54.802;112000.00;112100.00;111970.00;112100.00;111988.48;113453.27;111984.27;111928.00;2;26785
31/08/2022 09:00:35.656;111900.00;112000.00;111850.00;112000.00;111934.82;113454.52;111984.27;111928.00;1;26854
30/08/2022 17:54:09.785;111800.00;111900.00;111685.00;111900.00;112882.68;113455.88;111984.27;113949.00;56;21159
30/08/2022 17:47:50.902;111800.00;111820.00;111700.00;111700.00;112884.12;113457.08;111984.29;113949.00;55;55391
30/08/2022 16:52:37.906;111900.00;111995.00;111800.00;111800.00;112887.85;113460.20;111984.32;113949.00;54;692607
30/08/2022 16:48:33.607;112000.00;112070.00;111900.00;111900.00;112930.50;113496.83;111984.49;113949.00;53;152259
30/08/2022 16:07:25.844;112100.00;112300.00;112000.00;112000.00;112939.52;113504.66;111984.48;113949.00;52;987896
30/08/2022 16:05:16.999;112100.00;112200.00;112075.00;112200.00;112990.86;113551.34;111983.91;113949.00;51;92393
30/08/2022 15:26:05.792;112000.00;112100.00;111865.00;112100.00;112996.25;113555.99;111983.87;113949.00;50;1021386
30/08/2022 15:13:54.512;112000.00;112140.00;111900.00;111900.00;113072.45;113615.52;111983.89;113949.00;49;347713
30/08/2022 15:04:16.540;112000.00;112100.00;111940.00;112100.00;113099.81;113636.20;111983.85;113949.00;48;250365
30/08/2022 14:50:35.687;111900.00;112000.00;111830.00;112000.00;113120.30;113651.37;111983.81;113949.00;47;388125
30/08/2022 14:44:17.414;111800.00;111900.00;111660.00;111900.00;113156.82;113676.99;111983.88;113949.00;46;243925
30/08/2022 14:19:07.215;111800.00;111900.00;111700.00;111700.00;113183.82;113694.88;111984.03;113949.00;45;650202
30/08/2022 14:09:06.461;111900.00;111995.00;111800.00;111800.00;113259.48;113743.41;111984.38;113949.00;44;301937
30/08/2022 14:01:08.309;112000.00;112075.00;111900.00;111900.00;113295.88;113766.05;111984.49;113949.00;43;251945
30/08/2022 13:44:07.844;112100.00;112160.00;112000.00;112000.00;113324.96;113784.09;111984.47;113949.00;42;408177
30/08/2022 13:33:30.838;112200.00;112285.00;112100.00;112100.00;113371.82;113812.73;111984.35;113949.00;41;262891
30/08/2022 13:22:21.529;112300.00;112365.00;112200.00;112200.00;113400.99;113830.40;111984.17;113949.00;40;288549
30/08/2022 13:11:15.314;112400.00;112595.00;112300.00;112300.00;113432.30;113849.19;111983.90;113949.00;39;343997
30/08/2022 13:08:02.893;112500.00;112525.00;112400.00;112400.00;113466.39;113869.81;111983.39;113949.00;38;131317
30/08/2022 12:26:24.797;112600.00;112765.00;112500.00;112500.00;113479.78;113877.74;111983.19;113949.00;37;1068949
30/08/2022 12:25:26.301;112700.00;112720.00;112600.00;112600.00;113584.20;113938.06;111981.02;113949.00;36;95596
30/08/2022 12:11:20.205;112800.00;112955.00;112700.00;112700.00;113594.38;113943.57;111980.82;113949.00;35;478792
30/08/2022 12:10:00.062;112900.00;112925.00;112800.00;112800.00;113639.44;113968.34;111979.53;113949.00;34;66036
30/08/2022 12:05:34.452;113000.00;113070.00;112900.00;112900.00;113645.83;113971.75;111979.35;113949.00;33;162503
30/08/2022 12:01:02.745;113100.00;113215.00;113000.00;113000.00;113659.35;113979.24;111978.83;113949.00;32;175384
30/08/2022 11:55:44.833;113100.00;113200.00;113000.00;113200.00;113672.22;113986.60;111978.22;113949.00;31;229363
30/08/2022 11:54:44.776;113000.00;113100.00;112995.00;113100.00;113689.47;113996.23;111977.40;113949.00;30;65990
30/08/2022 11:45:07.105;112900.00;113000.00;112720.00;113000.00;113695.12;113999.22;111977.17;113949.00;29;367886
30/08/2022 11:32:43.279;112900.00;112960.00;112800.00;112800.00;113739.61;114020.03;111976.17;113949.00;28;458022
30/08/2022 11:31:47.934;113000.00;113050.00;112900.00;112900.00;113798.47;114045.88;111974.84;113949.00;27;79962
30/08/2022 11:26:59.622;113100.00;113245.00;113000.00;113000.00;113808.62;114050.20;111974.59;113949.00;26;198295
30/08/2022 11:23:36.783;113100.00;113200.00;112945.00;113200.00;113829.63;114059.36;111973.86;113949.00;25;192812
30/08/2022 11:07:32.734;113100.00;113280.00;113000.00;113000.00;113854.20;114069.34;111973.20;113949.00;24;767394
30/08/2022 11:05:38.318;113200.00;113240.00;113100.00;113100.00;113957.64;114107.73;111970.38;113949.00;23;132185
30/08/2022 11:03:38.454;113300.00;113375.00;113200.00;113200.00;113977.33;114114.33;111969.87;113949.00;22;131612
